Gene	Length(codons)	Average reads (per codon)	Sum of reads
YGR206W	102	10.7745098039	1099
YGR207C	262	35.0458015267	9182
YGR208W	310	30.1580645161	9349
YGR209C	105	411.885714286	43248
YGR210C	412	20.1650485437	8308
YGR211W	487	55.5749486653	27065
YGR212W	469	1.17270788913	550
YGR215W	111	27.8468468468	3091
YGR216C	610	1.93442622951	1180
YGR218W	1085	29.6147465438	32132
YGR220C	270	12.8222222222	3462
YGR222W	294	3.5	1029
YGR223C	449	2.7728285078	1245
YGR227W	526	5.46197718631	2873
YGR229C	506	18.8339920949	9530
YGR230W	138	3.52173913043	486
YGR231C	311	33.1768488746	10318
YGR232W	229	19.1397379913	4383
YGR234W	400	227.77	91108
YGR235C	234	22.188034188	5192
YGR237C	786	3.08905852417	2428
YGR239C	289	4.25951557093	1231
YGR240C	988	218.074898785	215458
YGR241C	569	5.90158172232	3358
YGR243W	147	2.29931972789	338
YGR244C	428	19.9018691589	8518
YGR245C	768	15.6158854167	11993
YGR246C	597	5.70686767169	3407
YGR247W	240	5.6375	1353
YGR248W	256	0.97265625	249
YGR250C	782	4.60997442455	3605
YGR251W	197	12.6345177665	2489
YGR252W	440	5.10454545455	2246
YGR253C	261	71.1954022989	18582
YGR255C	480	4.44583333333	2134
YGR257C	367	3.11444141689	1143
YGR258C	1032	1.17248062016	1210
YGR260W	535	25.7514018692	13777
YGR261C	810	8.70987654321	7055
YGR262C	262	13.0	3406
YGR263C	425	2.50588235294	1065
YGR264C	752	72.2247340426	54313
YGR266W	702	8.58547008547	6027
YGR267C	244	33.8278688525	8254
YGR268C	199	9.6432160804	1919
YGR270W	1380	2.96376811594	4090
YGR271C-A	234	18.0769230769	4230
YGR271W	1968	2.47865853659	4878
YGR274C	1067	2.94376757263	3141
YGR275W	158	31.335443038	4951
YGR276C	554	9.27075812274	5136
YGR277C	306	10.9117647059	3339
YGR278W	578	2.49480968858	1442
YGR280C	272	29.0220588235	7894
YGR281W	1478	4.16914749662	6162
YGR282C	314	291.085987261	91401
YGR283C	342	8.41228070175	2877
YGR284C	311	50.578778135	15730
YGR285C	434	313.875576037	136222
YGR286C	376	10.75	4042
YHL002W	453	10.582781457	4794
YHL003C	412	20.1383495146	8297
YHL004W	395	12.2810126582	4851
YHL006C	151	2.13907284768	323
YHL007C	940	10.9542553191	10297
YHL008C	628	1.5127388535	950
YHL009C	331	6.88217522659	2278
YHL010C	586	1.38395904437	811
YHL011C	321	58.9408099688	18920
YHL013C	308	15.3311688312	4722
YHL014C	406	1.64532019704	668
YHL015W	122	2172.2704918	265017
YHL017W	533	6.68855534709	3565
YHL018W	121	3.96694214876	480
YHL021C	466	10.635193133	4956
YHL023C	1147	1.85527462947	2128
YHL025W	333	8.33033033033	2774
YHL027W	626	10.8817891374	6812
YHL029C	680	2.92794117647	1991
YHL030W	1869	6.69341894061	12510
YHL031C	224	19.9598214286	4471
YHL034C	295	185.823728814	54818
YHL038C	631	1.87797147385	1185
YHL039W	586	8.38054607509	4911
YHL040C	628	10.8853503185	6836
YHL044W	236	1.03813559322	245
YHL047C	621	13.3107890499	8266
YHR001W	438	14.9474885845	6547
YHR002W	358	1.30167597765	466
YHR003C	430	8.59534883721	3696
YHR004C	447	1.35123042506	604
YHR005C	473	14.4207188161	6821
YHR005C-A	94	132.744680851	12478
YHR006W	542	6.71771217712	3641
YHR007C	531	87.8851224105	46667
YHR008C	234	72.235042735	16903
YHR009C	524	10.177480916	5333
YHR011W	447	1.91946308725	858
YHR013C	239	42.4811715481	10153
YHR017W	386	4.31347150259	1665
YHR018C	464	21.0344827586	9760
YHR019C	555	186.376576577	103439
YHR020W	689	115.267053701	79419
YHR023W	1929	3.02436495594	5834
YHR024C	483	10.2712215321	4961
YHR025W	358	98.0586592179	35105
YHR026W	214	76.8457943925	16445
YHR027C	994	45.3682092555	45096
YHR028C	819	6.9536019536	5695
YHR029C	295	14.4271186441	4256
YHR031C	724	1.91436464088	1386
YHR032W	582	7.92439862543	4612
YHR034C	345	5.23188405797	1805
YHR036W	472	4.08686440678	1929
YHR037W	576	13.5885416667	7827
YHR038W	231	7.02164502165	1622
YHR039C	645	11.2170542636	7235
YHR040W	367	5.40599455041	1984
YHR042W	692	31.1083815029	21527
YHR045W	561	3.30124777184	1852
YHR046C	296	13.2736486486	3929
YHR047C	857	19.8483080513	17010
YHR049W	244	43.7049180328	10664
YHR050W	550	6.37454545455	3506
YHR051W	149	40.8791946309	6091
YHR052W	377	43.3793103448	16354
YHR057C	206	14.2572815534	2937
YHR058C	296	9.41216216216	2786
YHR059W	131	17.2442748092	2259
YHR060W	182	18.1758241758	3308
YHR061C	315	5.69523809524	1794
YHR062C	294	11.0612244898	3252
YHR063C	380	23.4736842105	8920
YHR064C	539	250.094619666	134801
YHR065C	502	22.0338645418	11061
YHR067W	281	2.02491103203	569
YHR068W	388	110.484536082	42868
YHR069C	360	14.6416666667	5271
YHR070W	500	12.124	6062
YHR071W	230	4.7652173913	1096
YHR072W	732	6.82513661202	4996
YHR072W-A	59	267.677966102	15793
YHR074W	715	15.3356643357	10965
YHR075C	401	1.68827930175	677
YHR078W	553	1.5931283906	881
YHR079C	1116	1.0	1116
YHR081W	185	21.3837837838	3956
YHR082C	1030	5.27669902913	5435
YHR083W	330	8.88484848485	2932
YHR084W	689	5.46008708273	3762
YHR085W	335	8.29850746269	2780
YHR086W	524	4.93511450382	2586
YHR087W	112	7.90178571429	885
YHR088W	296	26.4898648649	7841
YHR089C	206	123.0	25338
YHR090C	283	6.46643109541	1830
YHR091C	644	1.09627329193	706
YHR098C	930	16.8795698925	15698
YHR099W	3745	3.12950600801	11720
YHR100C	186	8.69892473118	1618
YHR102W	1081	2.83996299722	3070
YHR103W	853	5.32004689332	4538
YHR104W	328	33.256097561	10908
YHR105W	215	4.37674418605	941
YHR107C	408	30.5465686275	12463
YHR108W	586	33.4539249147	19604
YHR109W	586	1.4180887372	831
YHR110W	213	9.63849765258	2053
YHR111W	441	10.2698412698	4529
YHR112C	379	8.33509234828	3159
YHR113W	491	13.9287169043	6839
YHR114W	634	7.17350157729	4548
YHR115C	417	10.3021582734	4296
YHR116W	152	8.76973684211	1333
YHR117W	640	9.4421875	6043
YHR118C	436	4.59862385321	2005
YHR119W	1081	2.2664199815	2450
YHR120W	960	1.24166666667	1192
YHR121W	188	31.579787234	5937
YHR122W	232	19.9051724138	4618
YHR127W	244	14.8975409836	3635
YHR128W	217	118.124423963	25633
YHR129C	385	1.92727272727	742
YHR132C	431	22.0997679814	9525
YHR132W-A	132	24.9848484848	3298
YHR133C	292	29.2876712329	8552
YHR134W	270	1.72222222222	465
YHR136C	149	60.3825503356	8997
YHR137W	514	5.82295719844	2993
YHR138C	115	11.2260869565	1291
YHR140W	240	1.375	330
YHR142W	317	10.3943217666	3295
YHR143W	326	69.2392638037	22572
YHR143W-A	71	128.718309859	9139
YHR144C	313	7.08626198083	2218
YHR146W	466	55.0321888412	25645
YHR147C	215	15.5534883721	3344
YHR148W	184	26.1195652174	4806
YHR149C	735	3.45578231293	2540
YHR150W	580	1.01551724138	589
YHR151C	527	1.7495256167	922
YHR152W	174	25.9310344828	4512
YHR154W	1071	4.3258636788	4633
YHR155W	1229	1.52725793328	1877
YHR156C	341	2.17595307918	742
YHR158C	1165	5.49270386266	6399
YHR159W	505	1.94059405941	980
YHR162W	130	133.853846154	17401
YHR163W	250	42.532	10633
YHR164C	1523	1.22521339462	1866
YHR165C	2414	2.58243579122	6234
YHR166C	627	2.38277511962	1494
YHR167W	262	6.60305343511	1730
YHR168W	519	1.26011560694	654
YHR169W	432	11.4467592593	4945
YHR170W	519	27.1637764933	14098
YHR171W	631	1.41996830428	896
YHR172W	824	2.32281553398	1914
YHR175W	190	20.7631578947	3945
YHR181W	229	15.864628821	3633
YHR182W	786	1.2010178117	944
YHR186C	1558	2.2702182285	3537
YHR187W	310	8.9	2759
YHR188C	611	10.4320785597	6374
YHR189W	191	1.58115183246	302
YHR190W	445	60.6876404494	27006
YHR191C	134	10.4253731343	1397
YHR192W	279	8.90322580645	2484
YHR193C	175	720.36	126063
YHR195W	322	2.95652173913	952
YHR196W	576	13.1493055556	7574
YHR197W	764	8.5497382199	6532
YHR198C	322	5.10248447205	1643
YHR199C	311	10.2958199357	3202
YHR200W	269	61.7918215613	16622
YHR201C	398	17.7688442211	7072
YHR204W	797	1.67879548306	1338
YHR205W	825	11.2290909091	9264
YHR206W	623	7.40128410915	4611
YHR207C	527	7.77609108159	4098
YHR208W	394	172.065989848	67794
YHR209W	292	1.79452054795	524
YIL001W	514	2.01945525292	1038
YIL002C	947	1.45089757128	1374
YIL002W-A	70	62.2857142857	4360
YIL003W	294	6.28911564626	1849
YIL005W	702	8.49287749288	5962
YIL007C	221	7.07692307692	1564
YIL008W	100	63.79	6379
YIL009C-A	182	7.10989010989	1294
YIL010W	216	23.9074074074	5164
YIL014C-A	105	5.71428571429	600
YIL014W	631	2.45483359746	1549
YIL015W	588	28.7091836735	16881
YIL016W	160	20.05	3208
YIL019W	347	12.1066282421	4201
YIL021W	319	30.6739811912	9785
YIL022W	432	19.9328703704	8611
YIL023C	347	6.02305475504	2090
YIL026C	1151	4.01216333623	4618
YIL027C	142	27.3802816901	3888
YIL030C	1320	8.68484848485	11464
YIL033C	417	27.0791366906	11292
YIL034C	288	29.7013888889	8554
YIL035C	373	15.2922252011	5704
YIL036W	588	9.25680272109	5443
YIL038C	837	14.8410991637	12422
YIL039W	474	14.3544303797	6804
YIL040W	139	20.0143884892	2782
YIL041W	327	90.1131498471	29467
YIL042C	395	1.78227848101	704
YIL043C	285	54.101754386	15419
YIL044C	299	20.0401337793	5992
YIL045W	539	1.63079777365	879
YIL046W	641	3.40405616225	2182
YIL048W	1152	2.80989583333	3237
YIL049W	254	3.39763779528	863
YIL050W	286	11.1713286713	3195
YIL051C	146	827.465753425	120810
YIL055C	628	1.26751592357	796
YIL056W	641	3.3135725429	2124
YIL061C	301	5.47508305648	1648
YIL062C	155	89.2516129032	13834
YIL063C	328	23.4359756098	7687
YIL064W	258	16.1976744186	4179
YIL065C	156	16.5641025641	2584
YIL067C	679	2.11929307806	1439
YIL068C	806	3.7617866005	3032
YIL070C	267	27.2584269663	7278
YIL075C	946	41.4154334038	39179
YIL076W	297	51.2996632997	15236
YIL077C	321	2.19937694704	706
YIL078W	735	177.896598639	130754
YIL079C	361	9.64542936288	3482
YIL083C	366	14.4644808743	5294
YIL084C	328	6.11280487805	2005
YIL085C	518	4.57335907336	2369
YIL087C	158	7.31012658228	1155
YIL088C	491	6.40122199593	3143
YIL090W	492	5.08943089431	2504
YIL091C	722	10.5692520776	7631
YIL093C	265	12.2528301887	3247
YIL094C	372	56.1666666667	20894
YIL095W	811	2.38717632552	1936
YIL096C	337	6.63204747774	2235
YIL097W	517	1.45454545455	752
YIL098C	156	10.5256410256	1642
YIL102C-A	76	4.43421052632	337
YIL103W	426	8.97417840376	3823
YIL104C	508	5.9094488189	3002
YIL107C	828	2.03623188406	1686
YIL108W	697	7.20803443329	5024
YIL109C	927	39.4325782093	36554
YIL110W	378	11.1349206349	4209
YIL112W	1084	3.71771217712	4030
YIL114C	282	10.1914893617	2874
YIL116W	386	17.1554404145	6622
YIL117C	319	10.0094043887	3193
YIL118W	232	32.6422413793	7573
YIL119C	408	4.3431372549	1772
YIL121W	543	4.02946593002	2188
YIL122W	352	1.49147727273	525
YIL123W	477	125.067085954	59657
YIL124W	298	31.8053691275	9478
YIL125W	1015	14.7674876847	14989
YIL126W	1360	7.18161764706	9767
YIL127C	207	22.1884057971	4593
YIL128W	1033	5.05324298161	5220
YIL129C	2377	2.47286495583	5878
YIL131C	485	8.95463917526	4343
YIL132C	214	1.3738317757	294
YIL134W	312	1.61217948718	503
YIL135C	437	10.4485125858	4566
YIL136W	394	3.4847715736	1373
YIL137C	947	12.6642027455	11993
YIL138C	162	70.4320987654	11410
YIL139C	246	1.69512195122	417
YIL142W	528	60.4507575758	31918
YIL143C	844	5.44312796209	4594
YIL144W	692	3.84537572254	2661
YIL145C	310	19.0096774194	5893
YIL147C	1221	1.94512694513	2375
YIL149C	1680	1.70119047619	2858
YIL150C	572	2.38986013986	1367
YIL151C	1119	1.19124218052	1333
YIL153W	394	5.80456852792	2287
YIL154C	347	12.4582132565	4323
YIL155C	650	2.98307692308	1939
YIL156W	1072	1.73600746269	1861
YIL157C	198	19.303030303	3822
YIL158W	205	6.43902439024	1320
YIL161W	236	4.41525423729	1042
YIL162W	533	11.2589118199	6001
YIR001C	251	12.9721115538	3256
YIR002C	994	1.78873239437	1778
YIR003W	680	8.69852941176	5915
YIR005W	149	5.9932885906	893
YIR008C	410	8.90243902439	3650
YIR009W	112	8.96428571429	1004
YIR011C	320	11.921875	3815
YIR012W	432	39.3958333333	17019
YIR014W	243	1.17695473251	286
YIR015W	145	4.6	667
YIR017C	188	5.32446808511	1001
YIR018W	246	7.29268292683	1794
YIR021W	364	2.92857142857	1066
YIR022W	168	24.75	4158
YIR024C	217	4.93548387097	1071
YIR025W	369	2.77777777778	1025
YIR026C	365	14.6904109589	5362
YIR030C	245	3.16326530612	775
YIR034C	374	20.4438502674	7646
YIR035C	255	12.031372549	3068
YIR036C	264	14.4242424242	3808
YIR037W	164	105.731707317	17340
YIR038C	235	13.2127659574	3105
YJL002C	477	33.1593291405	15817
YJL003W	119	11.0084033613	1310
YJL004C	204	11.2843137255	2302
YJL005W	2027	2.49481993093	5057
YJL006C	324	5.18209876543	1679
YJL008C	569	52.2108963093	29708
YJL010C	667	15.0644677661	10048
YJL011C	162	20.9197530864	3389
YJL012C	722	95.1786703601	68719
YJL013C	516	1.75387596899	905
YJL014W	535	61.4672897196	32885
YJL016W	562	1.31494661922	739
YJL019W	683	3.4494875549	2356
YJL023C	348	1.25574712644	437
YJL026W	400	118.5825	47433
YJL029C	823	4.16767922236	3430
YJL030W	197	8.63959390863	1702
YJL033W	771	13.813229572	10650
YJL035C	251	3.48605577689	875
YJL036W	424	6.95518867925	2949
YJL039C	1684	7.09204275534	11943
YJL042W	1399	3.9578270193	5537
YJL044C	459	5.68845315904	2611
YJL046W	410	2.4512195122	1005
YJL047C	843	1.60972716489	1357
YJL048C	397	1.86649874055	741
YJL049W	451	3.38580931264	1527
YJL050W	1074	23.217877095	24936
YJL051W	823	1.17618469016	968
YJL053W	380	8.93684210526	3396
YJL054W	479	7.09812108559	3400
YJL055W	246	40.1951219512	9888
YJL056C	881	1.45629965948	1283
YJL057C	668	1.19760479042	800
YJL058C	544	1.81801470588	989
YJL059W	409	1.89975550122	777
YJL060W	445	15.9325842697	7090
YJL061W	714	6.4649859944	4616
YJL062W	831	5.26955475331	4379
YJL062W-A	86	58.1627906977	5002
YJL063C	239	17.3891213389	4156
YJL065C	168	12.9047619048	2168
YJL066C	253	11.0197628458	2788
YJL068C	300	29.13	8739
YJL069C	595	14.1647058824	8428
YJL070C	889	1.13273340832	1007
YJL072C	214	8.8691588785	1898
YJL074C	1231	5.03086921202	6193
YJL076W	1190	13.2983193277	15825
YJL077W-A	29	3.27586206897	95
YJL078C	882	15.6156462585	13773
YJL080C	1223	107.58217498	131573
YJL081C	490	9.04693877551	4433
YJL082W	732	4.30601092896	3152
YJL083W	605	1.80661157025	1093
YJL084C	1047	2.65616045845	2781
YJL085W	624	3.97596153846	2481
YJL088W	339	3.0412979351	1031
YJL091C	491	5.66598778004	2782
YJL092W	1175	1.23063829787	1446
YJL094C	874	1.74256292906	1523
YJL095W	1479	1.66531440162	2463
YJL096W	162	18.2283950617	2953
YJL097W	218	39.6467889908	8643
YJL098W	1059	5.76109537299	6101
YJL099W	747	2.29183400268	1712
YJL101C	679	5.42120765832	3681
YJL104W	150	37.38	5607
YJL109C	1770	9.22937853107	16336
YJL110C	552	5.59601449275	3089
YJL111W	551	45.1542649728	24880
YJL112W	715	2.34545454545	1677
YJL115W	280	16.5964285714	4647
YJL116C	338	1.41420118343	478
YJL117W	312	55.9198717949	17447
YJL121C	239	104.80334728	25048
YJL122W	176	46.0909090909	8112
YJL124C	173	45.7630057803	7917
YJL125C	384	11.0494791667	4243
YJL126W	308	4.23701298701	1305
YJL127C	641	2.14664586583	1376
YJL127C-B	53	12.4528301887	660
YJL128C	669	9.71748878924	6501
YJL130C	2215	55.0749435666	121991
YJL131C	357	2.49019607843	889
YJL133C-A	75	89.76	6732
YJL133W	315	5.94285714286	1872
YJL137C	381	3.2125984252	1224
YJL140W	222	35.8558558559	7960
YJL143W	159	61.2704402516	9742
YJL144W	105	4.70476190476	494
YJL145W	295	37.2203389831	10980
YJL146W	470	4.34255319149	2041
YJL147C	383	1.55091383812	594
YJL148W	234	52.9273504274	12385
YJL151C	134	99.4328358209	13324
YJL154C	945	7.09523809524	6705
YJL155C	453	2.88741721854	1308
YJL156C	700	3.88	2716
YJL157C	831	7.23586040915	6013
YJL164C	398	5.49497487437	2187
YJL166W	95	62.1684210526	5906
YJL167W	353	142.135977337	50174
YJL168C	734	6.81198910082	5000
YJL170C	210	2.50952380952	527
YJL171C	397	29.5869017632	11746
YJL172W	577	34.3310225303	19809
YJL173C	123	54.243902439	6672
YJL174W	277	45.844765343	12699
YJL176C	826	8.23123486683	6799
YJL178C	272	26.7389705882	7273
YJL179W	110	37.4818181818	4123
YJL180C	326	5.32208588957	1735
YJL181W	612	1.27614379085	781
YJL183W	423	15.463356974	6541
YJL184W	124	31.2983870968	3881
YJL185C	294	1.35714285714	399
YJL186W	587	18.4310051107	10819
YJL192C	235	34.5106382979	8110
YJL193W	403	3.25062034739	1310
YJL194W	514	4.20038910506	2159
YJL196C	311	33.8167202572	10517
YJL197W	1255	4.06374501992	5100
YJL199C	109	2.25688073394	246
YJL200C	790	12.2379746835	9668
YJL201W	600	4.10333333333	2462
YJL203W	281	7.26690391459	2042
YJL204C	841	3.89655172414	3277
YJL207C	2015	2.63870967742	5317
YJL208C	330	9.02121212121	2977
YJL210W	272	3.65073529412	993
YJL212C	800	10.59125	8473
YJL217W	199	111.798994975	22248
YJL218W	197	5.95939086294	1174
YJR001W	603	11.1210613599	6706
YJR002W	594	18.6414141414	11073
YJR003C	520	5.44807692308	2833
YJR005C-A	94	3.55319148936	334
YJR005W	701	4.62054208274	3239
YJR006W	488	5.33606557377	2604
YJR007W	305	103.544262295	31581
YJR010C-A	95	35.8210526316	3403
YJR010W	512	6.841796875	3503
YJR011C	262	3.85114503817	1009
YJR012C	208	3.625	754
YJR013W	404	4.74257425743	1916
YJR014W	199	92.2211055276	18352
YJR015W	511	21.4520547945	10962
YJR016C	586	138.093856655	80923
YJR017C	171	42.6959064327	7301
YJR019C	350	3.95142857143	1383
YJR022W	110	8.30909090909	914
YJR024C	245	20.7306122449	5079
YJR025C	178	30.6573033708	5457
YJR031C	1409	3.60255500355	5076
YJR032W	394	14.5989847716	5752
YJR033C	1358	1.75625920471	2385
YJR034W	109	15.5229357798	1692
YJR035W	1086	1.40423572744	1525
YJR040W	780	4.34743589744	3391
YJR041C	1175	5.2970212766	6224
YJR042W	745	9.21476510067	6865
YJR043C	351	6.5754985755	2308
YJR044C	141	28.475177305	4015
YJR046W	605	5.25289256198	3178
YJR049C	531	8.30508474576	4410
YJR050W	236	7.33050847458	1730
YJR051W	502	6.65338645418	3340
YJR052W	566	3.23674911661	1832
YJR053W	575	2.28	1311
YJR054W	498	1.20080321285	598
YJR055W	165	5.94545454545	981
YJR056C	237	8.05485232068	1909
YJR057W	217	11.1428571429	2418
YJR058C	148	9.54054054054	1412
YJR059W	819	7.21245421245	5907
YJR060W	352	36.2017045455	12743
YJR062C	458	3.66375545852	1678
YJR063W	126	58.2857142857	7344
YJR064W	563	61.2895204263	34506
YJR065C	450	42.8822222222	19297
YJR066W	2471	1.55969243221	3854
YJR067C	142	11.3309859155	1609
YJR068W	354	16.6666666667	5900
YJR069C	198	72.2727272727	14310
YJR070C	326	148.377300613	48371
YJR072C	386	31.8575129534	12297
YJR073C	207	16.1449275362	3342
YJR074W	219	14.1050228311	3089
YJR075W	397	20.7455919395	8236
YJR076C	416	25.1778846154	10474
YJR077C	312	78.6442307692	24537
YJR080C	395	7.03797468354	2780
YJR082C	114	13.2368421053	1509
YJR083C	310	6.27741935484	1946
YJR084W	424	3.31603773585	1406
YJR085C	106	97.3490566038	10319
YJR088C	293	33.0204778157	9675
YJR089W	955	1.44607329843	1381
YJR091C	1092	5.36721611722	5861
YJR092W	1448	8.42541436464	12200
YJR093C	328	10.2957317073	3377
YJR094C	361	1.96675900277	710
YJR096W	283	6.67844522968	1890
YJR097W	173	8.6936416185	1504
YJR098C	657	1.45662100457	957
YJR099W	237	10.0843881857	2390
YJR100C	328	3.52134146341	1155
YJR101W	267	11.1835205993	2986
YJR102C	203	6.17733990148	1254
YJR103W	579	9.06044905009	5246
YJR104C	155	752.264516129	116601
YJR105W	341	213.407624633	72772
YJR109C	1119	17.8704200179	19997
YJR110W	689	1.2351233672	851
YJR111C	284	5.19718309859	1476
YJR112W	202	7.30693069307	1476
YJR113C	248	13.4314516129	3331
YJR116W	280	6.83214285714	1913
YJR117W	454	30.5198237885	13856
YJR118C	204	21.6323529412	4413
YJR121W	512	90.162109375	46163
YJR122W	498	1.50200803213	748
YJR123W	226	2067.42477876	467238
YJR124C	449	6.0	2694
YJR125C	409	31.7897310513	13002
YJR126C	812	3.33866995074	2711
YJR129C	340	2.77352941176	943
YJR130C	640	1.715625	1098
YJR131W	550	5.15272727273	2834
YJR132W	1049	7.32316491897	7682
YJR133W	210	23.2666666667	4886
YJR134C	708	4.17372881356	2955
YJR135C	240	2.12083333333	509
YJR135W-A	88	58.6818181818	5164
YJR136C	422	2.13981042654	903
YJR137C	1443	8.43936243936	12178
YJR138W	1585	1.34006309148	2124
YJR139C	360	210.788888889	75884
YJR140C	1649	1.62825955124	2685
YJR141W	348	1.49712643678	521
YJR142W	343	11.0466472303	3789
YJR143C	763	24.0996068152	18388
YJR144W	270	21.5222222222	5811
YJR148W	377	150.275862069	56654
YKL001C	203	28.2019704433	5725
YKL003C	132	19.2424242424	2540
YKL004W	402	13.7437810945	5525
YKL005C	595	3.5781512605	2129
YKL007W	269	36.5464684015	9831
YKL008C	419	27.3603818616	11464
YKL009W	237	82.4135021097	19532
YKL010C	1484	4.27628032345	6346
YKL011C	354	2.16666666667	767
YKL012W	584	3.62328767123	2116
YKL013C	172	58.2034883721	10011
YKL014C	1765	6.30198300283	11123
YKL015W	980	1.4112244898	1383
YKL016C	175	67.3485714286	11786
YKL017C	684	1.80409356725	1234
YKL018C-A	100	10.69	1069
YKL018W	330	9.67272727273	3192
YKL019W	317	10.9085173502	3458
YKL021C	469	15.0746268657	7070
YKL022C	841	3.72770511296	3135
YKL023C-A	76	12.0789473684	918
YKL023W	278	7.57194244604	2105
YKL024C	205	66.4634146341	13625
YKL025C	680	8.18676470588	5567
YKL027W	448	6.33928571429	2840
YKL029C	670	40.2208955224	26948
YKL033W	1039	1.51491819057	1574
YKL033W-A	237	40.358649789	9565
YKL034W	759	2.88010540184	2186
YKL035W	500	79.652	39826
YKL038W	1171	1.74807856533	2047
YKL039W	524	20.6354961832	10813
YKL040C	257	21.4630350195	5516
YKL041W	225	15.3911111111	3463
YKL042W	364	7.27472527473	2648
YKL043W	367	7.00272479564	2570
YKL045W	529	6.34215500945	3355
YKL046C	450	20.1533333333	9069
YKL047W	517	5.58413926499	2887
YKL048C	641	1.43213728549	918
YKL049C	230	11.752173913	2703
YKL051W	354	1.85310734463	656
YKL052C	293	7.27645051195	2132
YKL053C-A	87	34.0689655172	2964
YKL055C	279	1.93548387097	540
YKL056C	168	1503.4047619	252572
YKL057C	1038	6.68786127168	6942
YKL058W	123	30.9756097561	3810
YKL059C	442	6.74660633484	2982
YKL060C	360	4846.71666667	1744818
YKL061W	114	7.64912280702	872
YKL062W	631	2.57844690967	1627
YKL063C	168	20.5714285714	3456
YKL064W	970	3.65773195876	3548
YKL065C	207	26.8164251208	5551
YKL067W	154	87.961038961	13546
YKL068W	960	10.4770833333	10058
YKL068W-A	79	33.1265822785	2617
YKL069W	181	21.3591160221	3866
YKL072W	767	2.03129074316	1558
YKL073W	882	9.79591836735	8640
YKL074C	528	5.67992424242	2999
YKL077W	393	33.5699745547	13193
YKL078W	736	4.09510869565	3014
YKL079W	657	3.83409436834	2519
YKL080W	393	85.679389313	33672
YKL082C	435	24.1379310345	10500
YKL084W	117	25.6837606838	3005
YKL085W	335	42.4179104478	14210
YKL086W	128	2.5234375	323
YKL087C	225	11.7511111111	2644
YKL088W	572	7.98076923077	4565
YKL089W	550	3.72909090909	2051
YKL090W	444	1.98873873874	883
YKL091C	311	5.73633440514	1784
YKL092C	1105	2.06063348416	2277
YKL094W	314	17.6592356688	5545
YKL095W	279	4.17204301075	1164
YKL096W	240	50.4708333333	12113
YKL098W	358	2.25977653631	809
YKL099C	251	22.7131474104	5701
YKL100C	588	9.33333333333	5488
YKL101W	1519	4.02304147465	6111
YKL103C	515	16.5398058252	8518
YKL104C	718	30.2743732591	21737
YKL106W	452	8.76327433628	3961
YKL108W	454	2.7422907489	1245
YKL109W	555	2.15315315315	1195
YKL110C	314	14.2770700637	4483
YKL112W	732	15.575136612	11401
YKL113C	383	13.8093994778	5289
YKL114C	368	17.4782608696	6432
YKL119C	216	11.8425925926	2558
YKL120W	325	57.3138461538	18627
YKL122C	168	45.4285714286	7632
YKL125W	628	7.04617834395	4425
YKL126W	681	14.6093979442	9949
YKL127W	571	39.0332749562	22288
YKL128C	296	25.6993243243	7607
YKL130C	247	14.7287449393	3638
YKL134C	773	2.12289780078	1641
YKL135C	727	7.68775790922	5589
YKL137W	112	24.0714285714	2696
YKL138C	132	21.8712121212	2887
YKL138C-A	70	35.0857142857	2456
YKL140W	549	5.11111111111	2806
YKL141W	199	35.2010050251	7005
YKL142W	220	64.9818181818	14296
YKL143W	464	20.7004310345	9605
YKL144C	213	17.0281690141	3627
YKL146W	693	7.08658008658	4911
YKL148C	641	4.48829953198	2877
YKL149C	406	3.12561576355	1269
YKL150W	303	19.498349835	5908
YKL151C	338	8.14201183432	2752
YKL152C	248	3952.92741935	980326
YKL154W	245	10.9918367347	2693
YKL155C	629	2.82352941176	1776
YKL159C	212	5.19811320755	1102
YKL160W	146	57.801369863	8439
YKL162C	403	0.913151364764	368
YKL165C	920	5.93260869565	5458
YKL166C	399	8.85213032581	3532
YKL167C	138	18.268115942	2521
YKL168C	725	1.97655172414	1433
YKL170W	139	20.7338129496	2882
YKL173W	1009	3.93557978196	3971
YKL174C	619	4.33441033926	2683
YKL175W	504	11.3531746032	5722
YKL176C	829	1.31724969843	1092
YKL179C	680	8.51029411765	5787
YKL181W	428	52.6238317757	22523
YKL182W	2052	117.02582846	240137
YKL183W	307	9.46905537459	2907
YKL184W	467	38.5610278373	18008
YKL185W	589	10.376910017	6112
YKL186C	185	25.9243243243	4796
YKL189W	400	3.4975	1399
YKL191W	535	13.2654205607	7097
YKL192C	126	175.984126984	22174
YKL193C	339	13.2064896755	4477
YKL194C	463	2.30237580994	1066
YKL195W	404	19.650990099	7939
YKL196C	201	75.8009950249	15236
YKL197C	1044	2.04118773946	2131
YKL198C	663	2.84615384615	1887
YKL203C	2475	1.49858585859	3709
YKL204W	633	18.9494470774	11995
YKL205W	1101	6.43051771117	7080
YKL206C	268	11.8358208955	3172
YKL207W	254	36.0984251969	9169
YKL208W	272	3.75367647059	1021
YKL209C	1291	7.44151820294	9607
YKL210W	1025	94.1931707317	96548
YKL211C	485	27.4969072165	13336
YKL212W	624	47.4391025641	29602
YKL213C	716	9.38268156425	6718
YKL214C	204	22.2401960784	4537
YKL215C	1287	6.12898212898	7888
YKL216W	315	309.80952381	97590
YKL218C	327	3.2874617737	1075
YKR001C	705	54.9815602837	38762
